nom,adresse,coordonnees,,Id,rue,code_postal,ville
Le Bistrot À Tisser,"53 Rue Charles Richard
69003
Lyon",,,id_204,53 Rue Charles Richard,CP_69003,Lyon
Le Bons Panier,"74890
Bons-en-Chablais",,,id_205,,CP_74890,Bons-en-Chablais
Le Court Bouillon - Chambéry,"87 Rue Ste Rose
73000
Chambéry",,,id_206,87 Rue Ste Rose,CP_73000,Chambéry
Le Gout Nature,"20 Avenue Jean Moulin
26500
Bourg-lès-Valence",,,id_207,20 Avenue Jean Moulin,CP_26500,Bourg-lès-Valence
Le Panier De Simone,"45 Rue Vaubecour
69002
Lyon",,,id_208,45 Rue Vaubecour,CP_69002,Lyon
Le Panier Des Aravis,"3 R du Chanoine Pochat Baron
74230
Thônes",,,id_209,3 R du Chanoine Pochat Baron,CP_74230,Thônes
Le Panier Des Barolles,"50 Place des Basses Barolles
69230
Saint-Genis-Laval",,,id_210,50 Place des Basses Barolles,CP_69230,Saint-Genis-Laval
Le Panier Majolan,"Place Des Droits De L'Homme
69330
Meyzieu",,,id_211,Place Des Droits De L'Homme,CP_69330,Meyzieu
Le Panier St Genois,"Place Charles De Gaulle
69290
Saint-Genis-Les-Ollieres",,,id_212,Place Charles De Gaulle,CP_69290,Saint-Genis-Les-Ollieres
Le Petit Chaperon Vert,"3 Chemin Des Grèves
74960
Cran-Gevrier",,,id_213,3 Chemin Des Grèves,CP_74960,Cran-Gevrier
"
Les Doryphores De Monplaisir","25 Avenue des Frères Lumière
69008
Lyon",,,id_214,25 Avenue des Frères Lumière,CP_69008,Lyon
"
Les Jardins Des Mariniers","Place du Marche aux Fruits
69420
Condrieu",,,id_215,Place du Marche aux Fruits,CP_69420,Condrieu
Les Mains Au Panier,"Parc Des Mollières
69210
L'Arbresle",,,id_216,Parc Des Mollières,CP_69210,L'Arbresle
Les Paniers Champanellois,"6 Rue de la Souche
63122
Saint-Genès-Champanelle",,,id_217,6 Rue de la Souche,CP_63122,Saint-Genès-Champanelle
Les Paniers De La Côtière,"Ruette Du Loup
01120
Montluel",,,id_218,Ruette Du Loup,CP_01120,Montluel
Les Paniers De La Fontaine,"1 Place Saint Antoine
01630
Péron",,,id_219,1 Place Saint Antoine,CP_01630,Péron
Les Paniers De La Petite Toscane,"2 Boulevard Saint - Roch
63160
Billom",,,id_220,2 Boulevard Saint - Roch,CP_63160,Billom
Les Paniers De La Pierre Aux Fées,"191 R des Rosieres
74130
Bonneville",,,id_221,191 R des Rosieres,CP_74130,Bonneville
Les Paniers De René,"47 Rue Sergent Michel Berthet
69009
Lyon",,,id_222,47 Rue Sergent Michel Berthet,CP_69009,Lyon
Les Paniers De Serge À,"74570
Thorens-Glières",,,id_223,,CP_74570,Thorens-Glières
Les Paniers De Versonnex,"Rue Saint Martin
01210
Versonnex",,,id_224,Rue Saint Martin,CP_01210,Versonnex
"
Les Paniers D'Irigny","Route de Brignais
69540
Irigny",,,id_225,Route de Brignais,CP_69540,Irigny
Les Paniers Du 3Ème,"1 Cours Albert Thomas
69003
Lyon",,,id_226,1 Cours Albert Thomas,CP_69003,Lyon
Les Paniers Du Dahu,"137 Av Pierre Mendes France
74130
Bonneville",,,id_227,137 Av Pierre Mendes France,CP_74130,Bonneville
Les Paniers Du Dd,"130 Rue Anatole France
69100
Villeurbanne",,,id_228,130 Rue Anatole France,CP_69100,Villeurbanne
"
Les Paniers Locavores - Iul Et Sciences Po Lyon","14 Avenue Berthelot
69007
Lyon",,,id_229,14 Avenue Berthelot,CP_69007,Lyon
"Les Paniers Terriain
","65 Rue Gambetta
01400
Châtillon-sur-Chalaronne",,,id_230,65 Rue Gambetta,CP_01400,Châtillon-sur-Chalaronne
Les Paniers Vert- Francheville,"82 Avenue du Chater
69340
Francheville",,,id_231,82 Avenue du Chater,CP_69340,Francheville
Les Pieds Sur Terre,"Rue Dumont d'Urville
69004
Lyon",,,id_232,Rue Dumont d'Urville,CP_69004,Lyon
Limap (Accès Réservé),"Rue du Forest
69400
Limas",,,id_233,Rue du Forest,CP_69400,Limas
"
Mairie De Vaulx En Velin","Place De La Nation
69120
Vaulx-En-Velin",,,id_234,Place De La Nation,CP_69120,Vaulx-En-Velin
Maliss'Bio (Une Terre Pour Chacun),"26120
Malissard",,,id_235,,CP_26120,Malissard
Mandza Bou,"5 Rue Du Four, Montmeyre
63210
Ceyssat",,,id_236,"5 Rue Du Four, Montmeyre",CP_63210,Ceyssat
"
Manger Mieux Ici","Mairie chef lieu
74440
Mieussy",,,id_237,Mairie chef lieu,CP_74440,Mieussy
Meygalimenterre,"43260
Saint-Julien-Chapteuil",,,id_238,,CP_43260,Saint-Julien-Chapteuil
Mines De Liens,"Place de la Mairie
69380
Chessy",,,id_239,Place de la Mairie,CP_69380,Chessy
Mon Beau Jardin,"Montée Du Paradie
26760
Monteleger",,,id_240,Montée Du Paradie,CP_26760,Monteleger
Monts Du Matins,"3 Côte des Chapeliers
26100
Romans-sur-Isère",,,id_241,3 Côte des Chapeliers,CP_26100,Romans-sur-Isère
Natur'Amap,"Rue Du Foirial
15230
Pierrefort",,,id_242,Rue Du Foirial,CP_15230,Pierrefort
Novel Amap,"70 ter Av de France
74000
Annecy",,,id_243,70 ter Av de France,CP_74000,Annecy
O Panier,"Rte de Villargerel
73260
Grand-Aigueblanche",,,id_244,Rte de Villargerel,CP_73260,Grand-Aigueblanche
Odamap,"36 Rue De Chateau Rouge
74100
Annemasse",,,id_245,36 Rue De Chateau Rouge,CP_74100,Annemasse
Radi' Sel,"Route de Crest
26800
Montoison",,,id_246,Route de Crest,CP_26800,Montoison
Retournamap,"La Filature, 13 Allée des Platanes
43130
Retournac",,,id_247,"La Filature, 13 Allée des Platanes",CP_43130,Retournac
Saône Amaporte,"Place de la Mairie
69730
Genay",,,id_248,Place de la Mairie,CP_69730,Genay
Sath Ô Camp,"37 Boulevard Castellane
69580
Sathonay-Camp",,,id_249,37 Boulevard Castellane,CP_69580,Sathonay-Camp
Terre À Délices Arpège,"180 Rue Pierre Faillon Bp19
69140
Rillieux-La-Pape",,,id_250,180 Rue Pierre Faillon Bp19,CP_69140,Rillieux-La-Pape
Val De Drome,"Quai Soubeyran
26400
Crest",,,id_251,Quai Soubeyran,CP_26400,Crest
Verp'Amap - La Verpillière - Nord Isere,"Rue du Midi
38290
La Verpillière",,,id_252,Rue du Midi,CP_38290,La Verpillière
Zolamap,"120 Cours Emile Zola
69100
Villeurbanne",,,id_253,120 Cours Emile Zola,CP_69100,Villeurbanne
A Ma Porte (91),"2 Rue du Saule Saint Jacques
91540
Mennecy",,,id_254,2 Rue du Saule Saint Jacques,CP_91540,Mennecy
Accro Bio,"39 Rue Pierre Brossolette
95590
Presles",,,id_255,39 Rue Pierre Brossolette,CP_95590,Presles
Ah Ma Papille !,"34 bis Route de Fontainebleau
91490
Milly-la-Forêt",,,id_256,34 bis Route de Fontainebleau,CP_91490,Milly-la-Forêt
Amap 100% Villepreux,"78450
Villepreux",,,id_257,,CP_78450,Villepreux
Amap 19,"2 Rue de Colmar
75019
Paris",,,id_258,2 Rue de Colmar,CP_75019,Paris
Amap 7 Arpents,"Place Olympe de Gouges
93500
Pantin",,,id_259,Place Olympe de Gouges,CP_93500,Pantin
"
Amap 94","6 Avenue Anatole France
94400
Vitry-sur-Seine",,,id_260,6 Avenue Anatole France,CP_94400,Vitry-sur-Seine
"
Amap À Cheval","2 Rue des Vignes
91680
Bruyères-le-Châtel",,,id_261,2 Rue des Vignes,CP_91680,Bruyères-le-Châtel
Amap Alfortville,"3 Rue Jules Guesde
94140
Alfortville",,,id_262,3 Rue Jules Guesde,CP_94140,Alfortville
Amap Atout Bout De Champs,"4 Avenue Gérard De Nerval
77280
Othis",,,id_263,4 Avenue Gérard De Nerval,CP_77280,Othis
Amap Beaumont Sur Oise,"13 Rue du Beffroi
95260
Beaumont-sur-Oise",,,id_264,13 Rue du Beffroi,CP_95260,Beaumont-sur-Oise
Amap Bel & Vert,"118 Avenue Jean Jaurès
75019
Paris",,,id_265,118 Avenue Jean Jaurès,CP_75019,Paris
Amap Belle Vie,"13 Rue Louis Blanc
75010
Paris",,,id_266,13 Rue Louis Blanc,CP_75010,Paris
"
Amap Bio Coutevroult","15 Rue de la Brosse
77580
Coutevroult",,,id_267,15 Rue de la Brosse,CP_77580,Coutevroult
Amap Cap Voltaire,"20 Rue Voltaire
93100
Montreuil",,,id_268,20 Rue Voltaire,CP_93100,Montreuil
"
Amap Chalipoucevert","Halle Couverte
77144
Chalifert",,,id_269,Halle Couverte,CP_77144,Chalifert
Amap Champs Libres,"Rue Guérin-leroux
94120
Fontenay-sous-Bois",,,id_270,Rue Guérin-leroux,CP_94120,Fontenay-sous-Bois
Amap Chez Nous,"36 Rue du Reverend Pere C Gilbert
92600
Asnières-sur-Seine",,,id_271,36 Rue du Reverend Pere C Gilbert,CP_92600,Asnières-sur-Seine
Amap Choeur Bio,"Rue de la Mairie
94130
Nogent-sur-Marne",,,id_272,Rue de la Mairie,CP_94130,Nogent-sur-Marne
Amap Coeurs D'Artichaut,"61 Rue de la Gare de Reuilly
75012
Paris",,,id_273,61 Rue de la Gare de Reuilly,CP_75012,Paris
"
Amap Conflans (La Clé Des Champs)","Avenue du Pont
78700
Conflans-Sainte-Honorine",,,id_274,Avenue du Pont,CP_78700,Conflans-Sainte-Honorine
"
Amap Croque Légumes","Le Chane
77120
Beautheil",,,id_275,Le Chane,CP_77120,Beautheil
Amap De Bagneux,"25 Rue de la Lisette
92220
Bagneux",,,id_276,25 Rue de la Lisette,CP_92220,Bagneux
Amap De Carrières Sur Seine,"19 Rue Gabriel Péri
78420
Carrières-sur-Seine",,,id_277,19 Rue Gabriel Péri,CP_78420,Carrières-sur-Seine
Amap De Colombes,"Accès 3 Rue De Belgique À Côté De La Poste
92700
Colombes",,,id_278,Accès 3 Rue De Belgique À Côté De La Poste,CP_92700,Colombes
"
Amap De Crécy - Les P'Tits Paniers Briards","Place Edouard de Moustier
77580
Crécy-la-Chapelle",,,id_279,Place Edouard de Moustier,CP_77580,Crécy-la-Chapelle
Amap De La Brie-Champenoise,"9 Rue de Pavant
77730
Citry",,,id_280,9 Rue de Pavant,CP_77730,Citry
Amap De La Butte,"129 Rue Marcadet
75018
Paris",,,id_281,129 Rue Marcadet,CP_75018,Paris
Amap De La Garenne,"12 Rue Léon Blum
92110
Clichy",,,id_282,12 Rue Léon Blum,CP_92110,Clichy
Amap De La Ronce,"Promenade Victor Hugo
91460
Marcoussis",,,id_283,Promenade Victor Hugo,CP_91460,Marcoussis
Amap De La Vallée,"51 Rue Ditte
78470
Saint-Rémy-lès-Chevreuse",,,id_284,51 Rue Ditte,CP_78470,Saint-Rémy-lès-Chevreuse
Amap De La Vallée Aux Renards,"2 Allée du Colonel Rivière
94260
Fresnes",,,id_285,2 Allée du Colonel Rivière,CP_94260,Fresnes
Amap De L'Aubépine,"10 Rue de la Ferme
78410
Aubergenville",,,id_286,10 Rue de la Ferme,CP_78410,Aubergenville
Amap De L'Epi De Blé,"30 Rue Maurice Berteaux
78290
Croissy-sur-Seine",,,id_287,30 Rue Maurice Berteaux,CP_78290,Croissy-sur-Seine
Amap De L'Ourcq,"17 Rue Petit
75019
Paris",,,id_288,17 Rue Petit,CP_75019,Paris
Amap De L'Yvette,"Rue Descartes
91440
Bures-sur-Yvette",,,id_289,Rue Descartes,CP_91440,Bures-sur-Yvette
Amap De Sartrouville,"33 Rue de Chatou
78500
Sartrouville",,,id_290,33 Rue de Chatou,CP_78500,Sartrouville
Amap De St Mandé,"7 Rue Mongenot
94160
Saint-Mandé",,,id_291,7 Rue Mongenot,CP_94160,Saint-Mandé
Amap De Trappes,"19 bis Rue Jean Zay
78190
Trappes",,,id_292,19 bis Rue Jean Zay,CP_78190,Trappes
Amap De Trilport,"23 Rue Saint Fiacre
77470
Trilport",,,id_293,23 Rue Saint Fiacre,CP_77470,Trilport
"
Amap De Versailles Clagny","36 Rue Louis Haussmann
78000
Versailles",,,id_294,36 Rue Louis Haussmann,CP_78000,Versailles
Amap Des Batignolles,"84, rue Mstislav Rostroprovitch
75017
Paris",,,id_295,"84, rue Mstislav Rostroprovitch",CP_75017,Paris
"
Amap Des Colibris","Rue De La Saussaie
77250
Moret-Sur-Loing",,,id_296,Rue De La Saussaie,CP_77250,Moret-Sur-Loing
Amap Des Docks,"Les Docks De Saint-Ouen
93400
Saint-Ouen",,,id_297,Les Docks De Saint-Ouen,CP_93400,Saint-Ouen
Amap Des Feuillantines,"5 Rue Laromiguière
75005
Paris",,,id_298,5 Rue Laromiguière,CP_75005,Paris
Amap Des Hauts De Belleville,"45 Rue du Borrégo
75020
Paris",,,id_299,45 Rue du Borrégo,CP_75020,Paris
Amap Des Quatre Chemins,"20 Avenue Edouard Vaillant
93500
Pantin",,,id_300,20 Avenue Edouard Vaillant,CP_93500,Pantin
Amap Des Roses,"4 Rue du Général Leclerc
94520
Mandres-les-Roses",,,id_301,4 Rue du Général Leclerc,CP_94520,Mandres-les-Roses
"
Amap D'Issy Et D'Ailleurs","Entrée Au Fond Du Parking Stade Mimoun Accès Rue Rabelais
92130
Issy-Les-Moulineaux",,,id_302,Entrée Au Fond Du Parking Stade Mimoun Accès Rue Rabelais,CP_92130,Issy-Les-Moulineaux
Amap Du Chou Raver,"62 Rue Marcadet
75018
Paris",,,id_303,62 Rue Marcadet,CP_75018,Paris
Amap Du Donjon,"2 Rue des Plantes
78550
Gressey",,,id_304,2 Rue des Plantes,CP_78550,Gressey
"
Amap Du Léø","43 Rue Léo Lagrange
93130
Noisy-le-Sec",,,id_305,43 Rue Léo Lagrange,CP_93130,Noisy-le-Sec
Amap Du Mantois,"Rue de la Ferme
78200
Magnanville",,,id_306,Rue de la Ferme,CP_78200,Magnanville
Amap Du Marais,"58 Rue du Vertbois
75003
Paris",,,id_307,58 Rue du Vertbois,CP_75003,Paris
Amap Du Val Fleury,"Rue Lavoisier
92190
Meudon",,,id_308,Rue Lavoisier,CP_92190,Meudon
Amap Du Village,"1 Avenue Sainte Eugenie 8 Allée Eugenie
75015
Paris",,,id_309,1 Avenue Sainte Eugenie 8 Allée Eugenie,CP_75015,Paris
Amap En Gâtinais,"8 Rue Degommier
91590
Cerny",,,id_310,8 Rue Degommier,CP_91590,Cerny
"
Amap En Seine Brin D'Orge","9 Rue du Docteur Vinot
91260
Juvisy-sur-Orge",,,id_311,9 Rue du Docteur Vinot,CP_91260,Juvisy-sur-Orge
Amap Ermitage,"Rue de l'Ermitage
93100
Montreuil",,,id_312,Rue de l'Ermitage,CP_93100,Montreuil
Amap Etal : Et Tous Au Local !,"2 Allée de l'Université
92000
Nanterre",,,id_313,2 Allée de l'Université,CP_92000,Nanterre
Amap Fans De Radis,"30 Rue Marc Séguin
75018
Paris",,,id_314,30 Rue Marc Séguin,CP_75018,Paris
"
Amap Féministe Transpédégouine","63 Rue Beaubourg
75003
Paris",,,id_315,63 Rue Beaubourg,CP_75003,Paris
"
Amap Homme De Terre","52 Rue Leibniz
75018
Paris",,,id_316,52 Rue Leibniz,CP_75018,Paris
Amap Karotte,"2 Place Victor Hugo
94270
Le Kremlin-Bicêtre",,,id_317,2 Place Victor Hugo,CP_94270,Le Kremlin-Bicêtre
"
Amap La Pradieuse","31 Rue Pradier
75019
Paris",,,id_318,31 Rue Pradier,CP_75019,Paris
"
Amap Le 14Ème Potager","68 Rue des Plantes
75014
Paris",,,id_319,68 Rue des Plantes,CP_75014,Paris
"
Amap Le Raincy","78 Boulevard du Midi
93340
Le Raincy",,,id_320,78 Boulevard du Midi,CP_93340,Le Raincy
Amap Les Caramboles,"5 Rue des Bruyères
78120
Rambouillet",,,id_321,5 Rue des Bruyères,CP_78120,Rambouillet
Amap Les Gastronomes Engagés,"6 Rue Perrée
75003
Paris",,,id_322,6 Rue Perrée,CP_75003,Paris
Amap Les Graines De Belleville,"15 Rue Jules Romains
75019
Paris",,,id_323,15 Rue Jules Romains,CP_75019,Paris
"
Amap Les Paniers D'Epinay","14 Rue de la Terrasse
91360
Épinay-sur-Orge",,,id_324,14 Rue de la Terrasse,CP_91360,Épinay-sur-Orge
"
Amap Les Prairies","4 Rue des Prairies
75020
Paris",,,id_325,4 Rue des Prairies,CP_75020,Paris
"
Amap Levallois-Perret","4 Rue Antonin Raynaud
92300
Levallois-Perret",,,id_326,4 Rue Antonin Raynaud,CP_92300,Levallois-Perret
Amap Marly,"16 Avenue Jean Béranger
78160
Marly-le-Roi",,,id_327,16 Avenue Jean Béranger,CP_78160,Marly-le-Roi
"
Amap Melun 4 Saisons","54 Quai du Maréchal Joffre
77000
Melun",,,id_328,54 Quai du Maréchal Joffre,CP_77000,Melun
Amap Nation - Le Temps Des Légumes,"33 Rue des Vignoles
75020
Paris",,,id_329,33 Rue des Vignoles,CP_75020,Paris
"
Amap Pamal","13 Rue Général De Gaulle
95170
Deuil-La-Barre",,,id_330,13 Rue Général De Gaulle,CP_95170,Deuil-La-Barre
Amap Panier Courtryot,"Rue du Général de Gaulle
77181
Courtry",,,id_331,Rue du Général de Gaulle,CP_77181,Courtry
"
Amap Partage De Récolte","Avenue Gaston Boissier
78220
Viroflay",,,id_332,Avenue Gaston Boissier,CP_78220,Viroflay
Amap Pont Du Routoir,"20 Rue Victor Hugo
78280
Guyancourt",,,id_333,20 Rue Victor Hugo,CP_78280,Guyancourt
"
Amap Porte De La Plaine","2 Rue Lefebvre
75015
Paris",,,id_334,2 Rue Lefebvre,CP_75015,Paris
"
Amap Réunion-Père Lachaise","108 bis Avenue Philippe-auguste
75011
Paris",,,id_335,108 bis Avenue Philippe-auguste,CP_75011,Paris
"
Amap Robin Des Pois","17 Rue Danielle Casanova
93300
Aubervilliers",,,id_336,17 Rue Danielle Casanova,CP_93300,Aubervilliers
Amap Saint Blaise,"56 Rue Saint-blaise
75020
Paris",,,id_337,56 Rue Saint-blaise,CP_75020,Paris
"
Amap Saint Martin","5 Rue Saint Martin
78180
Montigny-le-Bretonneux",,,id_338,5 Rue Saint Martin,CP_78180,Montigny-le-Bretonneux
Amap Saint Maur (Du Chat Noir),"76 Rue Jean-pierre Timbaud
75011
Paris",,,id_339,76 Rue Jean-pierre Timbaud,CP_75011,Paris
"
Amap Saint-Prix","45 Rue d'Ermont
95390
Saint-Prix",,,id_340,45 Rue d'Ermont,CP_95390,Saint-Prix
"
Amap Sauvage","108 Rue des Cités
93300
Aubervilliers",,,id_341,108 Rue des Cités,CP_93300,Aubervilliers
Amap Versailles Saint Louis,"5 Avenue de Sceaux
78000
Versailles",,,id_342,5 Avenue de Sceaux,CP_78000,Versailles
Amap Vlg,"3 Rue Pierre Brossolette
92390
Villeneuve-la-Garenne",,,id_343,3 Rue Pierre Brossolette,CP_92390,Villeneuve-la-Garenne
Amap'Art De Bio,"Rue de l'Alouette
93460
Gournay-sur-Marne",,,id_344,Rue de l'Alouette,CP_93460,Gournay-sur-Marne
Amapassion,"La Ferme Au Clos
78830
Bonnelles",,,id_345,La Ferme Au Clos,CP_78830,Bonnelles
Amap'Home,"9 Avenue D'Orléans (Proche Gare De L'Abbaye Tram)
93190
Livry-Gargan",,,id_346,9 Avenue D'Orléans (Proche Gare De L'Abbaye Tram),CP_93190,Livry-Gargan
"
Amaplace","Rue des Cosnardières
91650
Saint-Yon",,,id_347,Rue des Cosnardières,CP_91650,Saint-Yon
"
Amapmontrouge","70 Avenue de la Marne
92120
Montrouge",,,id_348,70 Avenue de la Marne,CP_92120,Montrouge
"
Amapola","3 Rue Gabriel Péri
94700
Maisons-Alfort",,,id_349,3 Rue Gabriel Péri,CP_94700,Maisons-Alfort
Amapop,"9 bis Rue Dombasle
93100
Montreuil",,,id_350,9 bis Rue Dombasle,CP_93100,Montreuil
"
Amapoule","11 Place Jean Jaures
93400
Saint-Ouen",,,id_351,11 Place Jean Jaures,CP_93400,Saint-Ouen
Amap'Our Tous,"41 Rue des Mazurières
92500
Rueil-Malmaison",,,id_352,41 Rue des Mazurières,CP_92500,Rueil-Malmaison
"
Amapouss'","Place du Mesnil Sevin
78720
Saint-Forget",,,id_353,Place du Mesnil Sevin,CP_78720,Saint-Forget
"
Amapuces","1 Rue Charles Garnier
93400
Saint-Ouen",,,id_354,1 Rue Charles Garnier,CP_93400,Saint-Ouen
"
Amap-Ulis","Residence de Courdimanche
91940
Les Ulis",,,id_355,Residence de Courdimanche,CP_91940,Les Ulis
"
Amda De La Boucle","39 Rue des Bastiannes
78840
Freneuse",,,id_356,39 Rue des Bastiannes,CP_78840,Freneuse
"
Am'Happy","55 Rue de la Voie des Bans
95100
Argenteuil",,,id_357,55 Rue de la Voie des Bans,CP_95100,Argenteuil
Ammap,"32 Rue de Coignières
78310
Maurepas",,,id_358,32 Rue de Coignières,CP_78310,Maurepas
Association Des Paniers De L'Ysieux (Apy),"95470
Fosses",,,id_359,,CP_95470,Fosses
"
Aux Légumes De Gaïa","Route de Dourdan
91740
Pussay",,,id_360,Route de Dourdan,CP_91740,Pussay
"
Belles Fontaines De La Vallée","Rue du Père Jacques
77210
Avon",,,id_361,Rue du Père Jacques,CP_77210,Avon
Blomet Grands Près,"28 Rue de la Convention
75015
Paris",,,id_362,28 Rue de la Convention,CP_75015,Paris
"
Bocageot","78280
Guyancourt",,,id_363,,CP_78280,Guyancourt
"
Bon Amappetit","17 Avenue Robert Wagner
78140
Vélizy-Villacoublay",,,id_364,17 Avenue Robert Wagner,CP_78140,Vélizy-Villacoublay
Carottes De Patagonie,"2 Rue De Sologne
78310
Maurepas",,,id_365,2 Rue De Sologne,CP_78310,Maurepas
"
Cean Nanterre","7 Boulevard du Général Leclerc
92000
Nanterre",,,id_366,7 Boulevard du Général Leclerc,CP_92000,Nanterre
Choux Radis Choux,"Avenue de la Zibeline
77240
Cesson",,,id_367,Avenue de la Zibeline,CP_77240,Cesson
"
Clamap","6 Rue Pierre Baudry
92140
Clamart",,,id_368,6 Rue Pierre Baudry,CP_92140,Clamart
Consom'Acteurs,"Rue des Soldats de la Marne
77100
Meaux",,,id_369,Rue des Soldats de la Marne,CP_77100,Meaux
Consom'Acteurs,"73 Rue Gaultier
92400
Courbevoie",,,id_370,73 Rue Gaultier,CP_92400,Courbevoie
"
Consom'Acteurs","Rue Jean-pierre Timbaud
92230
Gennevilliers",,,id_371,Rue Jean-pierre Timbaud,CP_92230,Gennevilliers
Consom'Solidaire,"18 Rue des Terres au Curé
75013
Paris",,,id_372,18 Rue des Terres au Curé,CP_75013,Paris
Côté Paniers,"86 Rue de Paris
94220
Charenton-le-Pont",,,id_373,86 Rue de Paris,CP_94220,Charenton-le-Pont
Courgette Rieuse,"15 Avenue Gallieni
10400
Nogent-sur-Seine",,,id_374,15 Avenue Gallieni,CP_10400,Nogent-sur-Seine
Cresson Gourmand,"Rue de la Folie
92420
Vaucresson",,,id_375,Rue de la Folie,CP_92420,Vaucresson
Cric,"25 Rue Jean-jacques Rousseau
94200
Ivry-sur-Seine",,,id_376,25 Rue Jean-jacques Rousseau,CP_94200,Ivry-sur-Seine
"
Des Racines Et Des Graines","78990
Élancourt",,,id_377,,CP_78990,Élancourt
"
Duroc Et Des Légumes","28 Rue du Général Bertrand
75007
Paris",,,id_378,28 Rue du Général Bertrand,CP_75007,Paris
"
Eaubon'Amap","8 Rue Jeanne Robillon
95600
Eaubonne",,,id_379,8 Rue Jeanne Robillon,CP_95600,Eaubonne
"
Entre Dhuis Et Marne","Rond Point Du 8 Mai 1945
77500
Chelles",,,id_380,Rond Point Du 8 Mai 1945,CP_77500,Chelles
"
Ferme De L'Orge","Rue Du Port
91170
Viry-Chatillon",,,id_381,Rue Du Port,CP_91170,Viry-Chatillon
"
Festi'Val Des Légumes","12 Rue Edouard Vaillant
91200
Athis-Mons",,,id_382,12 Rue Edouard Vaillant,CP_91200,Athis-Mons
"
Fraise Et Ciboulette","Rue du Moulin
77120
Mouroux",,,id_383,Rue du Moulin,CP_77120,Mouroux
"
Gentillamap","17 Rue Raymond Lefebvre
94250
Gentilly",,,id_384,17 Rue Raymond Lefebvre,CP_94250,Gentilly
"
Graines D'Avenir","2 Place Victor Hugo
78112
Fourqueux",,,id_385,2 Place Victor Hugo,CP_78112,Fourqueux
Hallentours,"10 Rue Henri Martin
92600
Asnières-sur-Seine",,,id_386,10 Rue Henri Martin,CP_92600,Asnières-sur-Seine
"
Hissez Haut","6 Rue Eugène Varlin
92000
Nanterre",,,id_387,6 Rue Eugène Varlin,CP_92000,Nanterre
Jardins De L'Orvanne,"77710
Chevry-en-Sereine",,,id_388,,CP_77710,Chevry-en-Sereine
"
Jardins En Hurepoix","4 Rue de la Gambade
91410
Dourdan",,,id_389,4 Rue de la Gambade,CP_91410,Dourdan
"
Jardins Enchantés","Chemin de la Cressonniere
78640
Villiers-Saint-Frédéric",,,id_390,Chemin de la Cressonniere,CP_78640,Villiers-Saint-Frédéric
"
K'Champs","9 Rue Amédée Picard
94230
Cachan",,,id_391,9 Rue Amédée Picard,CP_94230,Cachan
"
La Chèvre Et Le Chou","Route de Moret
77140
Montcourt-Fromonville",,,id_392,Route de Moret,CP_77140,Montcourt-Fromonville
"
La Chèvre Et Le Chou D'Yvette","133 Rue Marceau
91120
Palaiseau",,,id_393,133 Rue Marceau,CP_91120,Palaiseau
"
La Clé Du Sol","Au Bout De La Rue Louis Martin
77400
Thorigny-Sur-Marne",,,id_394,Au Bout De La Rue Louis Martin,CP_77400,Thorigny-Sur-Marne
"
La Courgette Solidaire","28 Rue Romain Rolland
93260
Les Lilas",,,id_395,28 Rue Romain Rolland,CP_93260,Les Lilas
"
La Farigoule","3 Place de l'Eglise
92260
Fontenay-aux-Roses",,,id_396,3 Place de l'Eglise,CP_92260,Fontenay-aux-Roses
"
La Grange Aux Légumes","137 Rue Maximilien de Robespierre
93600
Aulnay-sous-Bois",,,id_397,137 Rue Maximilien de Robespierre,CP_93600,Aulnay-sous-Bois
"
La Main Au Panier","9 Allée de la Citoyenneté
77127
Lieusaint",,,id_398,9 Allée de la Citoyenneté,CP_77127,Lieusaint
